,Unnamed: 0,DATE,DocumentIdentifier,V2Tone,Themes,Organizations,FinalThemes,dates
10,101,20230417121500,https://www.heraldseries.co.uk/news/national/23460235.king-queen-consort-pick-coronation-quiche-celebratory-recipe/,0.150375939849624,TAX_FNCACT;TAX_FNCACT_OFFICIAL;MEDIA_SOCIAL;TAX_FNCACT_QUEEN;TAX_FOODSTAPLES;TAX_FOODSTAPLES_RICE;TAX_FNCACT_CHEF;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;TAX_FOODSTAPLES_POTATOES;TAX_ETHNICITY;TAX_ETHNICITY_FRENCH;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_FRENCH;TAX_ETHNICITY_GERMAN;TAX_WORLDLANGUAGES_GERMAN;ENV_METALS;TAX_WORLDINSECTS;TAX_WORLDINSECTS_DELIA;TAX_AGRICULHARMINSECTS;TAX_AGRICULHARMINSECTS_DELIA;TAX_DISEASE;TAX_DISEASE_PLAGUE;TAX_FOODSTAPLES_MILK;TAX_FOODSTAPLES_EGGS;CRISISLEX_CRISISLEXREC;,['twitter inc'],"TAX_FOODSTAPLES,TAX_ETHNICITY,TAX_DISEASE",2023-04-17 12:15:00
11,104,20230417121500,https://www.dailystar.co.uk/tech/news/worlds-most-disturbing-website-can-29729794,0.0,TAX_FNCACT;TAX_FNCACT_STALKER;CRIME_COMMON_ROBBERY;TAX_FNCACT_THIEVES;ECON_IDENTITYTHEFT;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_RUSSIA;TAX_ECON_PRICE;MEDIA_SOCIAL;,"['google', 'twitter inc']",CRIME_COMMON_ROBBERY,2023-04-17 12:15:00
12,114,20230417121500,https://twitchy.com/fuzzychimp-313137/2023/04/17/snl-identifies-as-not-funny-pushes-trans-activism-on-kids-instead-of-doing-comedy/,0.936768149882905,EPU_POLICY;EPU_POLICY_POLITICAL;KILL;PROTEST;MOVEMENT_GENERAL;TAX_FNCACT;TAX_FNCACT_ACTIVIST;TAX_FNCACT_COMEDIAN;TAX_FNCACT_PREACHER;MANMADE_DISASTER_IMPLIED;TAX_RELIGION;TAX_RELIGION_CHURCH;TAX_FNCACT_WOMAN;TAX_POLITICAL_PARTY;TAX_POLITICAL_PARTY_REPUBLICANS;USPEC_POLITICS_GENERAL1;USPEC_UNCERTAINTY1;TAX_FNCACT_ACTIVISTS;TAX_FNCACT_CHILDREN;TAX_FNCACT_ACTIVISTS;ARREST;SOC_GENERALCRIME;CRISISLEX_C07_SAFETY;LEGISLATION;EPU_POLICY_LAW;TAX_FNCACT_PORTER;MEDIA_SOCIAL;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_405_BUSINESS_CLIMATE;WB_2531_INSPECTIONS_LICENSING_AND_PERMITS;WB_2530_BUSINESS_ENVIRONMENT;GENERAL_HEALTH;MEDICAL;EPU_CATS_HEALTHCARE;TAX_DISEASE;TAX_DISEASE_MENTAL_ILLNESS;EXTREMISM;,['twitter inc'],"KILL,PROTEST,MOVEMENT_GENERAL,MANMADE_DISASTER_IMPLIED,ARREST,SOC_GENERALCRIME,LEGISLATION,GENERAL_HEALTH,MEDICAL,TAX_DISEASE,EXTREMISM",2023-04-17 12:15:00
13,116,20230417121500,https://finance.yahoo.com/news/endo-announces-launch-argatroban-injection-114500134.html,-0.493827160493827,EPU_CATS_HEALTHCARE;EPU_ECONOMY_HISTORIC;WB_1331_HEALTH_TECHNOLOGIES;WB_2453_ORGANIZED_CRIME;WB_1350_PHARMACEUTICALS;WB_2433_CONFLICT_AND_VIOLENCE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2456_DRUGS_AND_NARCOTICS;LEADER;TAX_FNCACT;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_FNCACT_VICE_PRESIDENT;TAX_FNCACT_SENIOR_VICE_PRESIDENT;TAX_FNCACT_MANAGER;TAX_FNCACT_GENERAL_MANAGER;WB_1358_GENERIC_DRUGS;GENERAL_HEALTH;MEDICAL;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_HOSPITAL;CRISISLEX_C03_WELLBEING_HEALTH;MEDIA_SOCIAL;SOC_INNOVATION;TAX_FNCACT_LEADERS;EPU_POLICY;EPU_POLICY_REFORM;TAX_ETHNICITY;TAX_ETHNICITY_CANADIAN;LEGISLATION;USPEC_POLICY1;EPU_POLICY_LEGISLATION;WB_699_URBAN_DEVELOPMENT;WB_1707_CONTINGENCY_PLANNING;WB_820_DISASTER_RISK_MANAGEMENT;WB_1705_DISASTER_PREPAREDNESS;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_2025_INVESTIGATION;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_1014_CRIMINAL_JUSTICE;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_406_COMPETITION_POLICY;WB_2101_ANTITRUST;EPU_CATS_REGULATION;WB_449_FISCAL_RISKS;WB_439_MACROECONOMIC_AND_STRUCTURAL_POLICIES;WB_1145_CONTINGENT_LIABILITIES;WB_445_FISCAL_POLICY;NEGOTIATIONS;WB_2473_DIPLOMACY_AND_NEGOTIATIONS;WB_939_NEGOTIATION;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT;WB_936_ALTERNATIVE_DISPUTE_RESOLUTION;WB_843_DISPUTE_RESOLUTION;WB_2471_PEACEKEEPING;UNGP_FORESTS_RIVERS_OCEANS;WB_698_TRADE;TAX_FNCACT_PHYSICIAN;WB_346_COMPETITIVE_INDUSTRIES;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS;WB_1281_MANUFACTURING;EPU_POLICY_LAW;TAX_FNCACT_REGULATORS;,['endo international plc'],"GENERAL_HEALTH,MEDICAL,TAX_ETHNICITY,LEGISLATION,NEGOTIATIONS",2023-04-17 12:15:00
14,118,20230417121500,https://www.bernama.com/en/business/news.php?id=2182531,3.60655737704918,ECON_MOU;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;CRISISLEX_C07_SAFETY;TAX_FNCACT;TAX_FNCACT_CHIEF;TAX_FNCACT_EXECUTIVE;TAX_FNCACT_CHIEF_EXECUTIVE;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICER;TAX_FNCACT_OFFICER;TAX_FNCACT_EXECUTIVE_OFFICER;TAX_FNCACT_CHIEF_EXECUTIVE_OFFICER;TAX_FNCACT_EMPLOYEES;MEDIA_MSM;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;MEDIA_SOCIAL;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;,['facebook inc'],GENERAL_GOVERNMENT,2023-04-17 12:15:00
15,126,20230417121500,https://baptistnews.com/article/what-do-we-do-when-the-thrill-is-gone/,0.217627856365615,TAX_ETHNICITY;TAX_ETHNICITY_AMERICAN;NATURAL_DISASTER;NATURAL_DISASTER_ICE;TAX_FNCACT;TAX_FNCACT_MAN;TAX_FNCACT_PSYCHOLOGIST;MEDIA_SOCIAL;ARMEDCONFLICT;GENERAL_HEALTH;HEALTH_PANDEMIC;WB_635_PUBLIC_HEALTH;WB_2165_HEALTH_EMERGENCIES;WB_2166_HEALTH_EMERGENCY_PREPAREDNESS_AND_DISASTER_RESPONSE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_2167_PANDEMICS;UNGP_HEALTHCARE;EPU_POLICY;EPU_POLICY_POLITICAL;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2462_POLITICAL_VIOLENCE_AND_WAR;NATURAL_DISASTER_NATURAL_DISASTERS;USPEC_POLICY1;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;MEDIA_MSM;EDUCATION;MANMADE_DISASTER_IMPLIED;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_SCHOOL;CRISISLEX_T11_UPDATESSYMPATHY;CRISISLEX_CRISISLEXREC;TAX_DISEASE;TAX_DISEASE_DEMENTIA;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_DOG;TAX_FNCACT_MINISTER;TAX_RELIGION;TAX_RELIGION_CHURCH;,"['facebook inc', 'instagram', 'twitter inc']","TAX_ETHNICITY,NATURAL_DISASTER,ARMEDCONFLICT,GENERAL_HEALTH,HEALTH_PANDEMIC,EDUCATION,MANMADE_DISASTER_IMPLIED,TAX_DISEASE",2023-04-17 12:15:00
16,127,20230417121500,https://www.cio.com/article/228444/digital-transformation-trends.html,1.21621621621622,TAX_FNCACT;TAX_FNCACT_EMPLOYEES;MANMADE_DISASTER_IMPLIED;TAX_FNCACT_LEADERS;TAX_FNCACT_CIO;GENERAL_HEALTH;HEALTH_PANDEMIC;WB_635_PUBLIC_HEALTH;WB_2165_HEALTH_EMERGENCIES;WB_2166_HEALTH_EMERGENCY_PREPAREDNESS_AND_DISASTER_RESPONSE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_2167_PANDEMICS;UNGP_HEALTHCARE;ECON_DEBT;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;WB_450_DEBT;TAX_FNCACT_LIEUTENANTS;CRISISLEX_C07_SAFETY;TAX_FNCACT_INCUMBENT;TAX_FNCACT_GROOM;EPU_ECONOMY_HISTORIC;TAX_FNCACT_EXECUTIVE;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_FNCACT_VICE_PRESIDENT;TAX_FNCACT_EXECUTIVE_VICE_PRESIDENT;TAX_FNCACT_PILOT;WB_728_PUBLIC_SERVICE_DELIVERY;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_723_PUBLIC_ADMINISTRATION;WB_2098_OUTSOURCING;SOC_EMERGINGTECH;TECH_AUTOMATION;TAX_FNCACT_LEADER;TAX_FNCACT_BUSINESS_LEADER;WB_2670_JOBS;WB_1467_EDUCATION_FOR_ALL;WB_470_EDUCATION;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;WB_678_DIGITAL_GOVERNMENT;WB_652_ICT_APPLICATIONS;WB_665_SOFTWARE_AS_A_SERVICE;WB_658_ENTERPRISE_APPLICATIONS;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;SCIENCE;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_346_COMPETITIVE_INDUSTRIES;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS;WB_1281_MANUFACTURING;TAX_ECON_PRICE;ECON_WORLDCURRENCIES;ECON_WORLDCURRENCIES_DOLLARS;TAX_FNCACT_SENIOR_VICE_PRESIDENT;CRISISLEX_T11_UPDATESSYMPATHY;UNGP_FORESTS_RIVERS_OCEANS;TAX_DISEASE;TAX_DISEASE_COVID;ARMEDCONFLICT;EPU_CATS_NATIONAL_SECURITY;TAX_FNCACT_MANUFACTURER;TAX_FNCACT_VENDOR;TAX_FNCACT_VET;,['oracle corp'],"MANMADE_DISASTER_IMPLIED,GENERAL_HEALTH,HEALTH_PANDEMIC,ECON_DEBT,SCIENCE,TAX_DISEASE,ARMEDCONFLICT",2023-04-17 12:15:00
17,130,20230417121500,https://www.antigojournal.com/news/national/shooting-at-alabama-birthday-party-kills-4-people-wounds-28/article_278777a1-0b6c-5d3b-a5a6-e0dd1e8d516c.html,-1.31004366812227,EDUCATION;,"[""mcdonald's corp""]",EDUCATION,2023-04-17 12:15:00
18,136,20230417121500,https://www.erienewsnow.com/story/48728082/alabama-investigators-piecing-together-details-of-sweet-16-birthday-party-shooting-that-left-4-dead-and-dozens-injured,-3.48727615457116,EDUCATION;,"['facebook inc', 'discovery inc']",EDUCATION,2023-04-17 12:15:00
19,137,20230417121500,https://vaalweekblad.com/160646/vereeniging-mourns-the-loss-of-beloved-artist-teacher/,4.92753623188406,TAX_FNCACT;TAX_FNCACT_ARTIST;EDUCATION;TAX_FNCACT_TEACHER;GENERAL_HEALTH;MEDIA_SOCIAL;MANMADE_DISASTER_IMPLIED;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_SCHOOL;RURAL;UNGP_FORESTS_RIVERS_OCEANS;TAX_FNCACT_STUDENT;TAX_ETHNICITY;TAX_ETHNICITY_IRISH;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_IRISH;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_DOG;,['facebook inc'],"EDUCATION,GENERAL_HEALTH,MANMADE_DISASTER_IMPLIED,TAX_ETHNICITY",2023-04-17 12:15:00
20,142,20230417121500,https://www.channelnewsasia.com/business/china-baijiu-maker-zjld-group-seeks-812-million-hong-kongs-largest-ipo-2023-3422216,-0.277008310249307,TAX_ETHNICITY;TAX_ETHNICITY_CHINESE;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_CHINESE;ECON_IPO;TAX_ECON_PRICE;WB_698_TRADE;ECON_STOCKMARKET;ECON_WORLDCURRENCIES;ECON_WORLDCURRENCIES_DOLLARS;ECON_WORLDCURRENCIES_HONG_KONG_DOLLARS;,"['schlumberger nv', 'group nine media']","TAX_ETHNICITY,ECON_IPO,ECON_STOCKMARKET",2023-04-17 12:15:00
21,152,20230417121500,https://cnsnews.com/article/international/patrick-goodenough/intl-community-urges-sudans-warring-generals-stop-fighting,-4.6218487394958,CRISISLEX_T01_CAUTION_ADVICE;MANMADE_DISASTER_IMPLIED;CRISISLEX_C07_SAFETY;CRISISLEX_CRISISLEXREC;TAX_DISEASE;TAX_DISEASE_OUTBREAK;WB_635_PUBLIC_HEALTH;WB_2165_HEALTH_EMERGENCIES;WB_2166_HEALTH_EMERGENCY_PREPAREDNESS_AND_DISASTER_RESPONSE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_2167_PANDEMICS;KILL;CRISISLEX_T03_DEAD;TAX_FNCACT;TAX_FNCACT_WORKERS;ARMEDCONFLICT;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2462_POLITICAL_VIOLENCE_AND_WAR;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;SEIZE;TAX_ETHNICITY;TAX_ETHNICITY_SUDANESE;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;USPEC_POLITICS_GENERAL1;GENERAL_HEALTH;MEDICAL;TAX_FNCACT_DOCTORS;CRISISLEX_C03_WELLBEING_HEALTH;UNGP_CRIME_VIOLENCE;EPU_CATS_NATIONAL_SECURITY;TAX_FNCACT_LEADER;WB_2449_PARAMILITARIES;WB_2445_NON_STATE_SECURITY_ACTORS;TAX_DISEASE_TRANSITIONAL;AFFECT;REBELLION;WB_2448_MILITIA;TAX_FNCACT_AMBASSADOR;MEDIA_SOCIAL;TAX_FNCACT_SECRETARY;TAX_FNCACT_SECRETARY_OF_STATE;TRANSPARENCY;TAX_ETHNICITY_AMERICAN;TAX_FNCACT_CITIZENS;AID_HUMANITARIAN;ECON_DEVELOPMENTORGS;ECON_DEVELOPMENTORGS_WORLD_FOOD_PROGRAM;TAX_FNCACT_EXECUTIVE;TAX_FNCACT_DIRECTOR;TAX_FNCACT_EXECUTIVE_DIRECTOR;TAX_FNCACT_EMPLOYEES;TAX_FNCACT_STAFFERS;WOUND;CRISISLEX_T02_INJURED;TAX_FNCACT_AID_WORKERS;SLFID_ECONOMIC_DEVELOPMENTAID;CRISISLEX_O02_RESPONSEAGENCIESATCRISIS;UNGP_FORESTS_RIVERS_OCEANS;CRISISLEX_C04_LOGISTICS_TRANSPORT;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_AIRPORT;WB_135_TRANSPORT;WB_1803_TRANSPORT_INFRASTRUCTURE;WB_1804_AIRPORTS;ACT_YIELD;TAX_ETHNICITY_ARAB;TAX_TERROR_GROUP;TAX_TERROR_GROUP_JANJAWEED;SELF_IDENTIFIED_ATROCITY;TAX_ECON_PRICE;TAX_FNCACT_TROOPS;TAX_ETHNICITY_HOUTHI;TERROR;REBELS;WB_2451_REBELS_GUERRILLAS_AND_INSURGENTS;CRISISLEX_T11_UPDATESSYMPATHY;MILITARY;,['twitter inc'],"MANMADE_DISASTER_IMPLIED,TAX_DISEASE,KILL,ARMEDCONFLICT,GENERAL_GOVERNMENT,SEIZE,TAX_ETHNICITY,GENERAL_HEALTH,MEDICAL,REBELLION,TRANSPARENCY,WOUND,TAX_TERROR_GROUP,SELF_IDENTIFIED_ATROCITY,TERROR,REBELS,MILITARY",2023-04-17 12:15:00
22,170,20230417121500,https://www.dailymail.co.uk/sciencetech/article-11980877/Elon-Musk-creates-AI-company-rival-OpenAI.html,-2.22101841820152,EXTREMISM;MEDIA_SOCIAL;TAX_FNCACT;TAX_FNCACT_BOSS;SCIENCE;TAX_FNCACT_ENGINEERS;SELF_IDENTIFIED_HUMAN_RIGHTS;FREESPEECH;UNGP_FORESTS_RIVERS_OCEANS;TAX_FNCACT_WOMEN;EPU_ECONOMY_HISTORIC;CRISISLEX_CRISISLEXREC;ECON_ENTREPRENEURSHIP;TAX_FNCACT_ENTREPRENEUR;TAX_FNCACT_FOOL;EDUCATION;TAX_FNCACT_PROFESSOR;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_UNIVERSITY;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;TAX_ETHNICITY;TAX_ETHNICITY_ASIAN;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;EPU_POLICY;EPU_POLICY_POLITICAL;TAX_FNCACT_CANDIDATE;TAX_DISEASE;TAX_DISEASE_OVERWEIGHT;WB_1406_DISEASES;WB_1435_OBESITY;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;HATE_SPEECH;DISCRIMINATION;TAX_WEAPONS;TAX_WEAPONS_BOMB;EPU_CATS_MIGRATION_FEAR_FEAR;WMD;TAX_FNCACT_DIRECTOR;TAX_FNCACT_MANAGING_DIRECTOR;TAX_FNCACT_SECRETARY;TAX_FNCACT_BARD;ACT_MAKESTATEMENT;MEDIA_MSM;TAX_FNCACT_LEADERS;TAX_WORLDMAMMALS_HUMANS;CRISISLEX_T11_UPDATESSYMPATHY;UNREST_BELLIGERENT;TAX_WORLDMAMMALS_CAT;KILL;EPU_POLICY_REGULATORY;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_831_GOVERNANCE;WB_838_PUBLIC_ACCOUNTABILITY_MECHANISMS;AFFECT;TAX_FNCACT_DICTATOR;SLFID_DICTATORSHIP;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;MANMADE_DISASTER_IMPLIED;,"['xl group ltd', 'nvidia corp', 'google', 'twitter inc', 'twitter inc']","EXTREMISM,SCIENCE,SELF_IDENTIFIED_HUMAN_RIGHTS,FREESPEECH,ECON_ENTREPRENEURSHIP,EDUCATION,TAX_ETHNICITY,TAX_DISEASE,HATE_SPEECH,DISCRIMINATION,TAX_WEAPONS,WMD,KILL,SLFID_DICTATORSHIP,MANMADE_DISASTER_IMPLIED",2023-04-17 12:15:00
23,181,20230417121500,https://www.wbay.com/2023/04/17/blustery-with-wet-snow-showers/,0.560224089635854,TAX_DISEASE;TAX_DISEASE_CHILLS;NATURAL_DISASTER;NATURAL_DISASTER_STRONG_WINDS;CRISISLEX_O01_WEATHER;,['google'],"TAX_DISEASE,NATURAL_DISASTER",2023-04-17 12:15:00
24,185,20230417121500,https://www.marketscreener.com/news/latest/Wheat-up-as-Ukrainian-export-channels-assessed--43520806/,-2.7431421446384,EPU_CATS_MIGRATION_FEAR_FEAR;TAX_ETHNICITY;TAX_ETHNICITY_UKRAINIAN;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_UKRAINIAN;BAN;TAX_FOODSTAPLES;TAX_FOODSTAPLES_GRAIN;TAX_FOODSTAPLES_CORN;TAX_FOODSTAPLES_WHEAT;TAX_ECON_PRICE;TAX_ETHNICITY_RUSSIAN;TAX_WORLDLANGUAGES_RUSSIAN;TAX_WORLDLANGUAGES_RUSSIA;ACT_MAKESTATEMENT;TAX_FOODSTAPLES_SOYBEANS;WB_698_TRADE;AGRICULTURE;TAX_FNCACT;TAX_FNCACT_FARMERS;TAX_FNCACT_MANAGER;TAX_FNCACT_RISK_MANAGER;DELAY;USPEC_UNCERTAINTY1;EPU_ECONOMY_HISTORIC;TAX_FOODSTAPLES_SOYBEAN;CRISISLEX_C04_LOGISTICS_TRANSPORT;WATER_SECURITY;NATURAL_DISASTER;NATURAL_DISASTER_DROUGHT;INFO_RUMOR;,['chicago board of trade'],"TAX_ETHNICITY,BAN,TAX_FOODSTAPLES,AGRICULTURE,DELAY,WATER_SECURITY,NATURAL_DISASTER",2023-04-17 12:15:00
25,193,20230417121500,https://interfax.com/newsroom/top-stories/89676/,-0.6993006993007,LEADER;TAX_FNCACT;TAX_FNCACT_GOVERNOR;ECON_CURRENCY_EXCHANGE_RATE;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_POLICY;ECON_DEVELOPMENTORGS;ECON_DEVELOPMENTORGS_INTERNATIONAL_MONETARY_FUND;WB_1135_CURRENT_ACCOUNT;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;WB_441_BALANCE_OF_PAYMENTS;TAX_ETHNICITY;TAX_ETHNICITY_UKRAINIAN;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_UKRAINIAN;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;EPU_CATS_SOVEREIGN_DEBT_CURRENCY_CRISES;,['national bank of arizona'],"ECON_CURRENCY_EXCHANGE_RATE,TAX_ETHNICITY",2023-04-17 12:15:00
26,199,20230417121500,https://markets.financialcontent.com/stocks/article/gnwcq-2023-4-17-asset-entities-inc-signs-iconic-music-producer-and-executive-jeff-blue-as-head-of-entertainment,0.925069380203515,WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;MEDIA_SOCIAL;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;WB_2936_GOLD;WB_507_ENERGY_AND_EXTRACTIVES;WB_895_MINING_SYSTEMS;WB_1699_METAL_ORE_MINING;TAX_FNCACT;TAX_FNCACT_PRODUCER;TAX_FNCACT_EXECUTIVE;TAX_FNCACT_AUTHOR;MEDIA_MSM;TAX_FNCACT_JOURNALIST;TAX_FNCACT_SUPERVISOR;TAX_FNCACT_PUBLISHER;EPU_ECONOMY_HISTORIC;TAX_FNCACT_ARTISTS;WB_855_LABOR_MARKETS;WB_1650_PUBLIC_EMPLOYMENT_SERVICES;WB_697_SOCIAL_PROTECTION_AND_LABOR;WB_1652_PLACEMENT;TAX_FNCACT_ARTIST;TAX_WEAPONS;TAX_WEAPONS_GUNS;TAX_FNCACT_QUEEN;GENERAL_GOVERNMENT;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_UNIVERSITIES;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_FOX;ECON_ENTREPRENEURSHIP;WB_2670_JOBS;WB_2769_JOBS_STRATEGIES;WB_2840_INTEGRATION;WB_2836_MIGRATION_POLICIES_AND_JOBS;UNGP_FORESTS_RIVERS_OCEANS;WB_470_EDUCATION;WB_2944_SERVERS;WB_671_STORAGE_MANAGEMENT;WB_667_ICT_INFRASTRUCTURE;WB_672_NETWORK_MANAGEMENT;TAX_FNCACT_REPRESENTATIVES;EPU_POLICY;EPU_POLICY_REGULATORY;TAX_DISEASE;TAX_DISEASE_COVID-19;GENERAL_HEALTH;HEALTH_PANDEMIC;WB_635_PUBLIC_HEALTH;WB_2165_HEALTH_EMERGENCIES;WB_2166_HEALTH_EMERGENCY_PREPAREDNESS_AND_DISASTER_RESPONSE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_2167_PANDEMICS;UNGP_HEALTHCARE;ECON_IPO;EPU_CATS_REGULATION;EPU_CATS_FINANCIAL_REGULATION;LEGISLATION;EPU_POLICY_LAW;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_FNCACT_CHIEF;TAX_FNCACT_CHIEF_EXECUTIVE;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICER;TAX_FNCACT_OFFICER;TAX_FNCACT_EXECUTIVE_OFFICER;TAX_FNCACT_CHIEF_EXECUTIVE_OFFICER;TAX_FNCACT_CHAIRMAN;TAX_FNCACT_INVESTOR;TAX_FNCACT_VICE_PRESIDENT;,"['nasdaq inc', 'instagram', 'twitter inc']","TAX_WEAPONS,GENERAL_GOVERNMENT,EDUCATION,ECON_ENTREPRENEURSHIP,TAX_DISEASE,GENERAL_HEALTH,HEALTH_PANDEMIC,ECON_IPO,LEGISLATION",2023-04-17 12:15:00
27,214,20230417121500,https://www.gpb.org/news/2023/04/17/netflix-delayed-the-live-reunion-of-love-blind-didnt-say-why,-1.34048257372654,DELAY;USPEC_UNCERTAINTY1;CRISISLEX_C04_LOGISTICS_TRANSPORT;MEDIA_SOCIAL;CRISISLEX_T11_UPDATESSYMPATHY;TAX_ECON_PRICE;KIDNAP;UNREST_CRACKDOWN;EPU_CATS_REGULATION;,"['netflix inc', 'twitter inc']","DELAY,KIDNAP",2023-04-17 12:15:00
28,220,20230417121500,https://www.mirror.co.uk/travel/news/flight-attendant-reveals-airlines-make-29714178,0.760456273764258,TAX_FNCACT;TAX_FNCACT_ATTENDANT;TAX_FNCACT_FLIGHT_ATTENDANT;TAX_DISEASE;TAX_DISEASE_HIGH_BLOOD_PRESSURE;WB_1406_DISEASES;WB_1432_HYPERTENSION;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;GENERAL_HEALTH;TAX_DISEASE_DISEASE;UNGP_HEALTHCARE;TAX_DISEASE_HEART_DISEASE;TAX_CHRONICDISEASE;TAX_CHRONICDISEASE_HEART_DISEASE;WB_1434_HEART_DISEASE;TAX_RELIGION;TAX_RELIGION_SHAKER;AFFECT;TAX_FNCACT_DIRECTOR;TAX_ETHNICITY;TAX_ETHNICITY_AMERICAN;TAX_FNCACT_CHEFS;WB_135_TRANSPORT;TAX_FNCACT_HUNTER;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_COLLEGE;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_POLICY;,['american airlines group'],"TAX_DISEASE,GENERAL_HEALTH,TAX_ETHNICITY,EDUCATION",2023-04-17 12:15:00
